"Checkbox Text","チェックボックスのラベル"
"Checkout","レジに進む"
"Checkout Conditions","購入条件"
"Checkout Method","購入方法"
"Checkout Options","購入オプション"
"Checkout Progress Wrapper","チェックアウト進行ラッパー"
"Checkout Section","購入セクション"
"Checkout Terms and Conditions","購入条件"
"Checkout as Guest","ゲストとして購入"
"Checkout as a Guest or Register","ゲストまたは会員として購入"
"Checkout with Multiple Addresses","複数住所へ配送する"
"City","市区町村"
"Clear Shopping Cart","ショッピングカートをクリアする"
"Click <a href=""%s"" onclick=""this.target=\'_blank\'"">here to print</a> a copy of your order confirmation.","<a href=""%s"" onclick=""this.target=\'_blank\'"">ここ</a>をクリックしてご購入内容を印刷してください。"
"Click <a href=""%s"">here</a> to continue shopping.","<a href=""%s"">ここ</a>をクリックしてお買い物を続けてください。"
"Close","閉じる"
"Company","会社名"
"Condition Name","条件"
"Configurable Product Image","コンフィグ商品の画像"
"Configure Cart Item","カートの商品を編集する"
"Confirm Password","パスワード再確認"
"Content","コンテンツ"
"Content Height","高さ"
"Content Height (css)","高さ (css)"
"Continue","続ける"
"Continue Shopping","お買い物を続ける"
"Continue to Billing Information","ご請求先情報へ"
"Continue to Review Your Order","ご注文内容の確認へ"
"Continue to Shipping Information","配送先情報へ"
"Country","国"
"Coupon code ""%s"" is not valid.","クーポンコード""%s""は無効です"
"Coupon code ""%s"" was applied.","クーポンコード ""%s"" を適用しました。"
"Coupon code was canceled.","クーポンコードをキャンセルしました。"
"Create Billing Address","請求先住所を作成"
"Create Shipping Address","発送先住所を作成"
"Create an order from shopping cart","ショッピングカートから注文を作成する"
"Create shopping cart","ショッピングカートを作成する"
"Customer Address is not valid.","住所が不正です。"
"Customer Information","顧客情報"
"Customer's information","顧客情報"
"Data saving problem","データ保存問題"
"Default Billing","標準の請求先"
"Default Shipping","標準の配送方法"
"Delete Condition","条件の削除"
"Details","詳細"
"Disabled","無効"
"Discount Codes","クーポンコード"
"Display Cart Summary","カートの概要を表示"
"Display Shopping Cart Sidebar","ショッピングカートサイドバーを表示する"
"Display item quantities","商品の見積もりを表示"
"Display number of items in cart","カート内の商品数を表示"
"Display number of items in wishlist","欲しい物リストの件数を表示"
"Easy access to your order history and status","簡単にご注文の履歴，状態が確認できます．"
"Edit","編集"
"Edit Address","住所の編集"
"Edit Billing Address","請求先住所を編集"
"Edit Condition","条件を編集"
"Edit Items","アイテムを編集"
"Edit Shipping Address","配送先を編集"
"Edit Terms and Conditions","契約条件の編集"
"Edit Your Cart","カートの中身を編集"
"Edit item","商品の編集"
"Edit item parameters","商品パラメータの編集"
"Email Address","メールアドレス"
"Enable Onepage Checkout","ワンページチェックアウトを有効にする"
"Enable Terms and Conditions","契約条件を有効にする"
"Enabled","有効"
"Enter a New Address","新しい住所を入力"
"Enter your coupon code if you have one.","クーポンコードがあれば入力してください。"
"Enter your destination to get a shipping estimate.","配送料の見積もりを表示するには配送先を入力してください。"
"Estimate Shipping and Tax","送料と税金の計算"
"Excl. Tax","税別"
"Fast and easy check out","早く，簡単に支払い手続きができます．"
"Fax","FAX番号"
"Forgot an Item?","上記の注文でよろしいですか？"
"Forgot your password?","パスワードを忘れた方は"
"Get a Quote","見積もる"
"Get list of available payment methods","利用可能な支払い方法の一覧を取得する"
"Get list of available shipping methods","利用可能な配送方法の一覧を取得する"
"Get list of products in shopping cart","カートの商品一覧を取得する"
"Get terms and conditions","利用規約を取得する"
"Get total prices for shopping cart","カートの合計金額を取得する"
"Gift Message","ギフトメッセージ"
"Grand Total:","合計："
"Grouped Product Image","グループ商品の画像"
"HTML","HTML"
"ID","ID"
"Incl. Tax","税込"
"Invalid checkout type.","不正なチェックアウト方法です。"
"Invalid data.","不正なデータ"
"Invalid email address ""%s""","不正なメールアドレス ""%s"" です"
"Invalid method: %s","不正な支払方法: %s"
"Invalid shipping method.","不正な配送方法"
"Item not found or already ordered","商品が見つからないか、ご注文済みです"
"Items","アイテム"
"Items After","商品の後"
"Items Before","商品の前"
"Load customer quote error","顧客の見積もり読み込みエラー"
"Loading next step...","次のステップを読み込んでいます..."
"Login","ログイン"
"Login/Registration Before","ログイン/登録の前"
"Manage Terms and Conditions","条件の管理"
"Maximum Display Recently Added Item(s)","最近カートに入れた商品の表示件数"
"Maximum qty allowed for Shipping to multiple addresses is %s","複数の住所へ配送する場合の最大の数量は%sです"
"Minimum order amount is %s","最小ご注文金額は %s です"
"Move","移動"
"Move to Wishlist","欲しい物リストに移動"
"Multishipping Checkout","マルチシッピングチェックアウト"
"Multishipping Checkout Address (Any) Form","マルチシッピングチェックアウト住所フォーム"
"Multishipping Checkout Billing Address Creation","マルチシッピングチェックアウト請求先住所作成"
"Multishipping Checkout Billing Address Edit Form","マルチシッピングチェックアウト請求先住所編集フォーム"
"Multishipping Checkout Billing Address Selection","マルチシッピングチェックアウト請求先住所選択"
"Multishipping Checkout Billing Information Step","マルチシッピングチェックアウト請求先情報ステップ"
"Multishipping Checkout Customer Address Edit Form","マルチシッピングチェックアウトお客様住所変更フォーム"
"Multishipping Checkout Overview","マルチシッピングチェックアウト概要"
"Multishipping Checkout Shipping Address Creation","マルチシッピングチェックアウト配送先住所作成"
"Multishipping Checkout Shipping Address Edit Form","マルチシッピングチェックアウト配送先住所編集フォーム"
"Multishipping Checkout Shipping Address Selection","マルチシッピングチェックアウト配送先住所選択"
"Multishipping Checkout Shipping Information Step","複数配送チェックアウトの配送情報ステップ"
"Multishipping Checkout Success","マルチシッピングチェックアウト成功"
"My Cart","マイカート"
"My Cart (%s item)","マイカート(%s個)"
"My Cart (%s items)","マイカート (%s 個)"
"My Cart Link","マイカートリンク"
"New Address","新規住所"
"New Condition","新しい条件"
"New Terms and Conditions","新規条件"
"ORDER TOTAL WILL BE DISPLAYED BEFORE YOU SUBMIT THE ORDER","ご購入合計金額はご注文を確定する直前に表示されます"
"One Page Checkout","ワンページチェックアウト"
"One Page Checkout Failure","ワンページチェックアウト失敗"
"One Page Checkout Overview","ワンページチェックアウト概要"
"One Page Checkout Success","ワンページチェックアウト成功"
"One item of products do not have identifier or sku","SKUのない商品があります。"
"One item of products is not belong any of quote item","見積に入っていない商品があります"
"Order #","ご注文番号 "
"Order Review","ご注文の確認"
"Order Success","注文成功"
"Order place error.","注文確定エラー"
"Other Items in Your Order","ご注文の商品"
"Overview Items After","商品概要の後"
"Password","パスワード"
"Payment Failed Email Reciever","支払失敗時のメール受取先"
"Payment Failed Email Sender","支払失敗時のメール送信元"
"Payment Failed Emails","支払失敗時のメール"
"Payment Failed Template","支払失敗時のテンプレート"
"Payment Information","お支払情報"
"Payment Method","お支払方法"
"Payment Methods After Checkout Button","支払方法の後の購入ボタン"
"Payment Methods Before Checkout Button","チェックアウトボタンの前の支払方法"
"Payment method information","お支払方法情報"
"Payment method is not defined","支払方法が定義されていません"
"Payment methods in shopping cart","カートのお支払い方法"
"Payment profile # %s: ""%s"".","決済プロファイル No.%s: ""%s""."
"Place Order","注文を確定する"
"Please agree to all Terms and Conditions before placing the order.","ご注文前にご一読ください。"
"Please agree to all Terms and Conditions before placing the orders.","ご注文前にご一読ください。"
"Please agree to all the terms and conditions before placing the order.","ご注文前にご一読ください。"
"Please check billing address information.","ご請求先住所を確認してください。"
"Please check shipping address information.","お届先住所を確認してください。"
"Please check shipping addresses information.","お届先住所を確認してください。"
"Please choose to register or to checkout as a guest","登録せずに購入または新規登録して購入を選択してください"
"Please log in below:","こちらからログインしてください:"
"Please select region, state or province","都道府県を選択してください"
"Please select shipping address for applicable items","配送先を選択してください。"
"Please select shipping methods for all addresses","すべての住所への配送方法を選択してください"
"Please select valid payment method.","正しい支払い方法を選択してください。"
"Please specify payment method.","支払方法を選択してください。"
"Please specify shipping method.","配送方法を選択してください。"
"Please specify shipping methods for all addresses.","すべての配送先に配送方法を指定してください。"
"Price","価格"
"Proceed to Checkout","レジに進む"
"Product","商品"
"Product Name","商品名"
"Products","商品"
"Qty","個数"
"Qty:","個数:"
"Quantity was recalculated from %d to %d","個数は %d から %d に再計算されます。"
"Quote Lifetime (days)","見積もりの有効期間(日)"
"Quote item does not exist.","見積中商品が見つかりません"
"Quote item is not found.","見積中商品が見つかりません"
"Recently added item(s)","最近追加した商品"
"Register","新規登録"
"Register and save time!","登録すると手続きが簡単に!"
"Register to Create an Account","アカウントを作成するために会員登録をお願いいたします。"
"Register with us for future convenience:","登録のメリット"
"Remove Item","商品を削除"
"Remove This Item","この商品を削除する"
"Remove coupon code from shopping cart","クーポンの適用をやめる"
"Remove item","商品を削除"
"Remove product from shopping cart","カートから商品を削除する"
"Remove product(s) from shopping cart","カートから商品を削除する"
"Require Customer To Be Logged In To Checkout","チェックアウト時にログインを要求する"
"Retrieve information about shopping cart","カートの情報を取得"
"Review Order","注文の確認"
"Review Order - %s","注文の確認 - %s"
"Sales","販売額"
"Save Condition","条件を保存"
"Save in address book","アドレス帳に保存"
"See price before order confirmation.","注文確認前に価格を表示"
"Select Address","住所選択"
"Select Addresses","住所選択"
"Select Shipping Method","配送方法を選択"
"Select State/Province...","都道府県を選択してください。"
"Select a billing address from your address book or enter a new address.","アドレスブックから請求先の住所を選択するか、新しい住所を入力してください。"
"Select a shipping address from your address book or enter a new address.","配送先をアドレスブックから選択するか、新しい住所を入力してください。"
"Send Payment Failed Email Copy Method","支払失敗コピーメール送信方法"
"Send Payment Failed Email Copy To","支払失敗コピーメール送信先"
"Send To","配送先"
"Separate by "","".",""",""で区切られた"
"Set customer for shopping cart","カートに顧客をセット"
"Set customer's addresses in shopping cart","カートに顧客住所をセット"
"Set payment method","支払方法をセット"
"Set shipping method","配送方法をセット"
"Ship to Multiple Addresses","複数の住所へ送る"
"Ship to different address","別の住所へ送る"
"Ship to this address","この住所へ送る"
"Shipping Address","発送先住所"
"Shipping Information","発送先情報"
"Shipping Method","発送方法"
"Shipping Methods","配送方法"
"Shipping To","配送先"
"Shipping information","配送先情報"
"Shipping method has not been selected yet","配送方法が選択されていません"
"Shipping methods in shopping cart","カートの配送方法"
"Shipping selection is not applicable.","送料の選択が正しくありません。"
"Shopping Cart","ショッピングカート"
"Shopping Cart Form Before","ショッピングカートフォームの前"
"Shopping Cart Sidebar","サイドバーショッピングカート"
"Shopping Cart Sidebar Extra Actions","サイドバーショッピングカートアクション"
"Shopping Cart is Empty","カートの中には何もありません。"
"Shopping cart ability to set coupon code","カートはクーポンの適用が可能"
"Show Content as","内容の提示"
"Some of the requested products are not available in the desired quantity.","いくつかの商品でご希望いただいた数の在庫がありません。"
"Some of the requested products are unavailable.","ご希望の商品のいくつかはご利用いただけません。"
"Some products quantities were recalculated because of quantity increment mismatch","幾つかの商品の個数が変更されたために再計算されました。"
"Sorry, guest checkout is not enabled. Please try again or contact store owner.","Sorry, guest checkout is not enabled. Please try again or contact store owner."
"Sorry, guest checkout is not enabled. Please try again or contact the store owner.","Sorry, guest checkout is not enabled. Please try again or contact the store owner."
"Sorry, no quotes are available for this order at this time.","申し訳ありません、現在この注文でお見積もりはご利用できません。"
"State/Province","都道府県"
"Status","状態"
"Store View","ストアビュー"
"Street Address","番地"
"Street Address %s","番地 %s"
"Submitting order information...","ご注文情報を送信中です。。。"
"Subtotal","小計"
"Subtotal must exceed minimum order amount","小計が最小ご注文金額に達しておりません"
"Telephone","電話番号"
"Terms and Conditions","契約条件"
"Terms and Conditions Information","契約条件情報"
"Terms and conditions","契約条件"
"Text","テキスト"
"Thank you for your purchase!","ご購入ありがとうございました！"
"The condition has been deleted","条件を削除しました。"
"The condition has been saved.","条件を保存しました。"
"The onepage checkout is disabled.","ワンページチェックアウトは無効です。"
"The product could not be found.","商品が見つかりません。"
"The product does not exist.","商品が見つかりません。"
"There are <a href=""%s"">%s items</a> in your cart.","<a href=""%s"">%s個</a>の商品がカートに入っています。"
"There is <a href=""%s"">1 item</a> in your cart.","<a href=""%s"">1個</a>の商品がカートに入っています。"
"There is already a customer registered using this email address. Please login using this email address or enter a different email address to register your account.","このメールアドレスは既に使用されています。 このメールアドレスを使用してログインいただくか、別のメールアドレスでご登録ください。"
"There was an error processing your order. Please contact us or try again later.","ご注文の処理中にエラーが発生しました。やり直してください。"
"This condition no longer exists.","この条件は存在しません。"
"Total","合計"
"Total for this address","このアドレスへの合計"
"Unable to set Payment Method.","決済方法をセットできません。"
"Unit Price","単価"
"Update Cart","カートを更新"
"Update Qty &amp; Addresses","数量&amp;住所の更新"
"Update Shopping Cart","ショッピングカートを更新"
"Update Total","合計更新"
"Update product quantities in shopping cart","カートの商品点数を更新する"
"Update product(s) quantities in shopping cart","カートの商品点数を更新する"
"Use Billing Address","請求先の住所を使う"
"VAT Number","VAT番号"
"We are processing your order and you will soon receive an email with details of the order. Once the order has shipped you will receive another email with a link to track its progress.","ご注文を処理しています、注文の詳細をメールでお送りします。また、ご注文が発送されると発送状況を確認できるURLを付けてもメールをお送ります。"
"What's this?","これは何ですか？"
"You have no items in your shopping cart.","カートの中には何もありません。"
"You will receive an order confirmation email with details of your order and a link to track its progress.","注文の確認メールをお送りしました。メールには注文状況を確認するURLがあります。"
"Your Checkout Progress","進行状況"
"Your billing agreement # is: %s.","あなたの支払同意番号は %s です。"
"Your order # is: %s.","あなたのご注文番号は %s です。"
"Your order cannot be completed at this time as there is no payment methods available for it.","あなたのご注文はご利用いただけるお支払い方法がないため確定できません。"
"Your order cannot be completed at this time as there is no shipping methods available for it. Please make necessary changes in your shipping address.","あなたのご注文はご利用いただけるお届け方法がないため確定できません。お届先住所を変更していただく必要があります。"
"Your order has been received.","ご注文をお受けしました。"
"Your order number is ","ご注文番号は"
"Your recurring payment profiles:","あなたの継続支払プロファイル:"
"Zip/Postal Code","郵便番号"
