"Customs Value","Customs Value"
Width,Width
Contents,Contents
"Total Weight","Total Weight"
Height,Height
Size,Size
Girth,Girth
"Items in the Package","Items in the Package"
Product,Product
Weight,Weight
"Qty Ordered","Qty Ordered"
Qty,Qty
"No detail for number ""%1""","No detail for number ""%1"""
"Shipping labels is not available.","Shipping labels is not available."
"Response info is not exist.","Response info is not exist."
"Invalid carrier: %1","Invalid carrier: %1"
"We don\'t have enough information to create shipping labels. Please make sure your store information and settings are complete.","We don\'t have enough information to create shipping labels. Please make sure your store information and settings are complete."
"Per Order","Per Order"
"Per Package","Per Package"
Fixed,Fixed
Percent,Percent
"Tracking information is unavailable.","Tracking information is unavailable."
message,message
"Email has not been sent","Email has not been sent"
"Payment &amp; Shipping Method","Payment &amp; Shipping Method"
"Payment Information","Payment Information"
"The order was placed using %1.","The order was placed using %1."
"Shipping Information","Shipping Information"
"Total Shipping Charges","Total Shipping Charges"
"Incl. Tax","Incl. Tax"
"Items to Ship","Items to Ship"
"Qty to Ship","Qty to Ship"
Ship,Ship
"Shipment Total","Shipment Total"
"Shipment Comments","Shipment Comments"
"Comment Text","Comment Text"
"Shipment Options","Shipment Options"
"Create Shipping Label","Create Shipping Label"
"Append Comments","Append Comments"
"Email Copy of Shipment","Email Copy of Shipment"
"Invalid value(s) for Qty to Ship","Invalid value(s) for Qty to Ship"
"Select All","Select All"
"Product Name","Product Name"
Delete,Delete
"Create Packages","Create Packages"
Cancel,Cancel
Save,Save
"Add Package","Add Package"
"Add Selected Product(s) to Package","Add Selected Product(s) to Package"
"Add Products to Package","Add Products to Package"
"USPS domestic shipments don\'t use package types.","USPS domestic shipments don\'t use package types."
in,in
cm,cm
lb,lb
kg,kg
"Delete Package","Delete Package"
Explanation,Explanation
Carrier,Carrier
Title,Title
Number,Number
Action,Action
"Are you sure?","Are you sure?"
"Shipping &amp; Handling Information","Shipping &amp; Handling Information"
"Track Order","Track Order"
"No shipping information available","No shipping information available"
"Shipping and Tracking Information","Shipping and Tracking Information"
"Track this shipment","Track this shipment"
"Items Shipped","Items Shipped"
"Order Total","Order Total"
"Shipment History","Shipment History"
"Qty Shipped","Qty Shipped"
"Print All Shipments","Print All Shipments"
"Shipment #","Shipment #"
"Print Shipment","Print Shipment"
"Tracking Number(s):","Tracking Number(s):"
SKU,SKU
"Order tracking","Order tracking"
"Tracking Number:","Tracking Number:"
Carrier:,Carrier:
Error:,Error:
"Tracking information is currently not available. Please ","Tracking information is currently not available. Please "
"contact us","contact us"
" for more information or "," for more information or "
"email us at ","email us at "
Info:,Info:
Track:,Track:
Status:,Status:
"Delivered on:","Delivered on:"
"Signed by:","Signed by:"
"Delivered to:","Delivered to:"
"Shipped or billed on:","Shipped or billed on:"
"Service Type:","Service Type:"
Weight:,Weight:
N/A,N/A
"Track history","Track history"
Location,Location
Date,Date
"Local Time","Local Time"
Description,Description
"There is no tracking available for this shipment.","There is no tracking available for this shipment."
"There is no tracking available.","There is no tracking available."
"Close Window","Close Window"
"See our Shipping Policy","See our Shipping Policy"
"Shipping Settings Section","Shipping Settings Section"
"Shipping Policy Parameters Section","Shipping Policy Parameters Section"
"Shipping Methods Section","Shipping Methods Section"
"Shipping Settings","Shipping Settings"
Origin,Origin
Country,Country
Region/State,Region/State
"ZIP/Postal Code","ZIP/Postal Code"
City,City
"Street Address","Street Address"
"Street Address Line 2","Street Address Line 2"
"Shipping Policy Parameters","Shipping Policy Parameters"
"Apply custom Shipping Policy","Apply custom Shipping Policy"
"Shipping Policy","Shipping Policy"
"Shipping Methods","Shipping Methods"
