"Manage Tax Rates","Manage Belasting Tarieven"
"Manage Tax Rules","Manage Belasting Regels"
"Manage Tax Zones & Rates","Beheer Belasting Zones en Tarieven"
"Name","Naam"
"New Class","Nieuwe Klasse"
"New Rule","Nieuwe Regel"
"New Tax Rate","Nieuw Belastingtarief"
"No","Nee"
"None","Geen"
"One of the country has invalid code.","Een van de landen heeft een ongeldige code."
"Orders, Invoices, Credit Memos Display Settings","Bestellingen, Facturen, Kredietnota's Display Instellingen"
"Original price only","Alleen de oorspronkelijke prijs"
"Price Display Settings","Prijs Weergave Instellingen"
"Priority","Prioriteit"
"Product Tax Class","Product BTW Klasse"
"Product Tax Class Information","Product belasting Klasse Informatie"
"Product Tax Classes","Product Belasting Klassen"
"Range From","Vanaf"
"Range To","Tot"
"Rate","Tarief"
"Rate Percent","Tarief Percentage"
"Reset","Opnieuw"
"Row Total","Rij Totaal"
"Sales","Verkoop"
"Save Class","Sla Klasse Op"
"Save Rate","Sla Tarief Op"
"Save Rule","Sla Regel Op"
"Save and Continue Edit","Opslaan en doorgaan met bewerken"
"Shipping & Handling (Excl.Tax)","Verzending & Behandeling (Excl. Belasting)"
"Shipping & Handling (Incl.Tax)","Verzending & Behandeling (Incl. Belasting)"
"Shipping & Handling Tax","Verzending - en verwerkingstax"
"Shipping (Excl. Tax)","Verzending (Excl. Belasting)"
"Shipping (Incl. Tax)","Verzending (Incl. Belasting)"
"Shipping Excl. Tax (%s)","Verzending Excl. Belasting (%s)"
"Shipping Incl. Tax (%s)","Verzending Incl. Belasting (%s)"
"Shipping Prices","Verzendkosten"
"Shopping Cart Display Settings","Winkelwagentje Display Instellingen"
"Sort Order","Sorteer Bestelling"
"State","Provincie"
"State/Region","Provincie"
"Subtotal (Excl. Tax)","Subtotaal (exclusief belasting)"
"Subtotal (Excl.Tax)","Subtotaal (Excl.Belasting)"
"Subtotal (Incl. Tax)","Subtotaal (inclusief belasting)"
"Subtotal (Incl.Tax)","Subtotaal (Incl.Belasting)"
"Tax","Belasting"
"Tax Calculation Based On","Belasting Berekening Gebaseerd Op"
"Tax Calculation Method Based On","Belasting Berekening Methode Gebaseerd Op"
"Tax Class for Shipping","Belastingklasse voor Verzending"
"Tax Classes","Belastingklasses"
"Tax Identifier","Belastingidentificeerder"
"Tax Rate","Belastingniveau"
"Tax Rate Information","Belastingniveau Informatie"
"Tax Rule Information","Belastingregel Informatie"
"Tax Rules","Belastingregels"
"Tax Section","Belastingsectie"
"Tax Titles","Belastingtitels"
"Tax rate cannot be removed. It exists in tax rule","Belastingverhouding kan niet verwijderd worden. Dit staat in de wet."
"Tax rates at the same priority are added, others are compounded.","Belastingniveau van dezelfde prioriteit zijn toegevoegd, anderen zijn verbonden."
"The tax class has been deleted.","De belastingklasse is verwijderd."
"The tax class has been saved.","De belastingklasse is opgeslagen."
"The tax rate has been deleted.","Het belastingniveau is verwijderd."
"The tax rate has been imported.","Het belastingniveau is geïmporteerd."
"The tax rate has been saved.","Het belastingniveau is opgeslagen."
"The tax rule has been deleted.","De belastingregel is verwijderd."
"The tax rule has been saved.","De belastingregel is opgeslagen."
"This class no longer exists","Deze klasse bestaat niet meer"
"This rule no longer exists","Deze regel bestaat niet meer"
"This rule no longer exists.","Deze regel bestaat niet meer"
"Total","Totaal"
"Unit Price","Eenheidsprijs"
"Whether catalog prices entered by admin include tax.","Of catalogusprijzen opgeschreven door admin inclusief belasting."
"Whether shipping amounts entered by admin or obtained from gateways include tax.","Of bezorghoeveelheden zijn opgeschreven door admin of verkregen voor gateways inclusief belasting."
"Yes","Ja"
"You cannot delete this tax class as it is used for %d customer groups.","U kunt deze belasting niet verwijderen als het is gebruikt voor %d klantgroepen."
"You cannot delete this tax class as it is used for %d products.","U kunt deze belastingklasse niet verwijderen als het is gebruikt voor %d producten."
"You cannot delete this tax class as it is used in Tax Rules. You have to delete the rules it is used in first.","U kunt deze belastingklasse niet verwijderen als het is gebruikt in Belastingregels. U moet eerst de regels waarin het is gebruikt verwijderen."
"Zip/Post Code","Postcode"
"Zip/Post is Range","Post is Verscheiden"
